Year,Product Group,Export (US$ Thousand),Import (US$ Thousand),Export Product Share (%),Import Product Share (%),Revealed comparative advantage,World Growth (%),Country Growth (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports (US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),Tariffs on Imports (US$ Thousand),Trade Deficit (US$ Thousand)
2002,Stone and Glass,189284.8,3971418.92,0.86,2.97,0.69,9.16,-2.41,3.38,5.06,365.0,62.74,35.62,0.0,1.64,38.0,0.0,0.0,3195006.28,775976.33,3.38,5.06,365.0,62.74,35.62,0.0,1.64,38.0,0.0,0.0,3195006.28,775976.33,2004546.940072,3782134.12
2002,Textiles and Clothing,474705.44,10130887.74,2.15,7.59,0.28,2.23,11.9,9.65,9.84,1407.0,87.85,4.12,1.0,7.04,32.5,0.0,40437.82,10092285.55,37893.4,9.65,9.84,1407.0,87.85,4.12,1.0,7.04,32.5,0.0,40437.82,10092285.55,37893.4,8866072.855675,9656182.3
2002,Transportation,3732979.3,2269844.68,16.87,1.7,2.45,7.23,6.27,2.61,3.68,191.0,50.79,49.21,0.0,0.0,25.0,0.0,0.0,1992610.83,277045.48,2.61,3.68,191.0,50.79,49.21,0.0,0.0,25.0,0.0,0.0,1992610.83,277045.48,1012047.0405570001,-1463134.6199999996
2002,Vegetable,1159556.25,379819.94,5.24,0.28,2.12,1.1,-9.73,3.33,2.24,397.0,33.0,28.21,0.0,38.79,29.8,0.0,0.0,321708.03,57342.83,3.33,2.24,397.0,33.0,28.21,0.0,38.79,29.8,0.0,0.0,321708.03,57342.83,106163.64990000002,-779736.31
2002,Wood,1106773.34,3032292.52,5.0,2.27,1.41,6.12,8.32,0.94,1.95,462.0,58.44,39.83,0.0,1.73,18.0,0.0,0.0,2539704.92,492659.0,0.94,1.95,462.0,58.44,39.83,0.0,1.73,18.0,0.0,0.0,2539704.92,492659.0,1484203.555248,1925519.18
2003,All Products,28367720.78,163313862.52,100.0,100.0,1.0,18.25,11.59,3.92,3.44,8855.0,59.63,30.39,2.08,7.91,350.0,0.0,1557567.78,89027706.12,72399451.91,3.92,3.44,8855.0,59.63,30.39,2.08,7.91,350.0,0.0,1557567.78,89027706.12,72399451.91,53087221.159356005,134946141.74
2003,Animal,404722.83,1247324.4,1.43,0.76,3.21,10.46,6.93,1.86,0.14,165.0,36.36,48.48,0.61,14.55,121.52,0.0,3975.72,125012.91,1120125.92,1.86,0.14,165.0,36.36,48.48,0.61,14.55,121.52,0.0,3975.72,125012.91,1120125.92,45454.694076,842601.5699999998
2003,Capital goods,13095654.78,51481854.22,46.16,31.52,0.93,20.57,2.87,1.42,0.59,1502.0,43.01,55.99,0.67,0.33,25.0,0.0,28648.13,16058464.5,35369312.38,1.42,0.59,1502.0,43.01,55.99,0.67,0.33,25.0,0.0,28648.13,16058464.5,35369312.38,6906745.5814499995,38386199.44
2003,Chemicals,2183165.96,3135802.84,7.7,1.92,1.71,14.36,16.19,2.94,2.35,1467.0,62.92,29.79,0.0,7.29,7.95,0.0,0.0,1861618.99,1273652.17,2.94,2.35,1467.0,62.92,29.79,0.0,7.29,7.95,0.0,0.0,1861618.99,1273652.17,1171330.668508,952636.8799999999
2003,Consumer goods,2141346.1,97556321.76,7.55,59.74,0.94,18.25,16.67,4.98,4.92,3321.0,63.72,22.79,3.91,9.58,225.73,0.0,1212396.31,66862828.66,30692603.83,4.98,4.92,3321.0,63.72,22.79,3.91,9.58,225.73,0.0,1212396.31,66862828.66,30692603.83,42604994.422152,95414975.66000001
2003,Food Products,358175.11,934932.75,1.26,0.57,2.32,3.16,20.47,8.26,6.94,564.0,45.74,18.97,3.55,31.74,350.0,0.0,73600.44,744785.26,188977.01,8.26,6.94,564.0,45.74,18.97,3.55,31.74,350.0,0.0,73600.44,744785.26,188977.01,340664.77792400005,576757.64
2003,Footwear,43853.11,13319677.65,0.15,8.16,1.63,10.37,18.59,8.73,12.77,168.0,65.48,20.24,3.57,10.71,58.57,0.0,112230.94,12620978.67,700240.52,8.73,12.77,168.0,65.48,20.24,3.57,10.71,58.57,0.0,112230.94,12620978.67,700240.52,8264216.8331160005,13275824.540000001
2003,Fuels,137846.94,504376.99,0.49,0.31,0.09,23.03,24.55,1.21,2.99,42.0,7.14,50.0,33.33,9.52,17.42,0.0,280772.08,281987.53,216663.61,1.21,2.99,42.0,7.14,50.0,33.33,9.52,17.42,0.0,280772.08,281987.53,216663.61,20133.909642,366530.05
2003,Hides and Skins,536105.6,5619508.46,1.89,3.44,1.89,7.94,12.74,3.91,8.13,206.0,83.01,16.5,0.0,0.49,20.0,0.0,0.0,5592579.92,24174.97,3.91,8.13,206.0,83.01,16.5,0.0,0.49,20.0,0.0,0.0,5592579.92,24174.97,4642400.591592,5083402.86
2003,Intermediate goods,5570057.93,10492171.98,19.64,6.42,0.91,13.03,16.05,4.52,4.22,3371.0,68.29,23.38,1.16,7.18,201.04,0.0,193456.53,5444162.95,4984958.23,4.52,4.22,3371.0,68.29,23.38,1.16,7.18,201.04,0.0,193456.53,5444162.95,4984958.23,3717818.8785550003,4922114.050000001
2003,Mach and Elec,9419183.57,61104733.08,33.2,37.42,0.8,18.28,1.28,1.41,0.86,1330.0,43.91,55.71,0.3,0.08,15.0,0.0,11213.57,22798731.53,38283423.39,1.41,0.86,1330.0,43.91,55.71,0.3,0.08,15.0,0.0,11213.57,22798731.53,38283423.39,10010923.014823,51685549.51
2003,Metals,2412795.65,7943499.8,8.51,4.86,0.67,22.42,31.26,2.17,2.6,821.0,73.33,21.19,3.29,2.19,17.03,0.0,466829.19,6677938.28,1266374.15,2.17,2.6,821.0,73.33,21.19,3.29,2.19,17.03,0.0,466829.19,6677938.28,1266374.15,4896932.140724,5530704.15
2003,Minerals,133800.77,352185.48,0.47,0.22,0.18,28.06,16.44,0.41,0.25,89.0,7.87,86.52,2.25,3.37,8.99,0.0,440.67,72558.78,270485.86,0.41,0.25,89.0,7.87,86.52,2.25,3.37,8.99,0.0,440.67,72558.78,270485.86,5710.375986,218384.71
2003,Miscellaneous,1744695.96,37009327.84,6.15,22.66,1.22,30.17,14.83,3.86,1.78,838.0,40.33,40.81,11.34,7.52,201.04,0.0,559819.92,10252769.3,26746841.51,3.86,1.78,838.0,40.33,40.81,11.34,7.52,201.04,0.0,559819.92,10252769.3,26746841.51,4134941.85869,35264631.88
2003,Plastic or Rubber,1419648.45,5757569.6,5.0,3.53,0.92,11.66,15.27,3.6,3.78,350.0,76.86,22.29,0.0,0.86,14.0,0.0,0.0,5615953.23,140781.14,3.6,3.78,350.0,76.86,22.29,0.0,0.86,14.0,0.0,0.0,5615953.23,140781.14,4316421.652578,4337921.149999999
2003,Raw materials,6831370.68,1963671.45,24.08,1.2,1.51,23.72,32.79,2.0,0.69,558.0,23.48,51.43,0.9,24.19,350.0,0.0,123066.82,594060.22,1344593.71,2.0,0.69,558.0,23.48,51.43,0.9,24.19,350.0,0.0,123066.82,594060.22,1344593.71,139485.339656,-4867699.2299999995
2003,Stone and Glass,245952.94,4579033.56,0.87,2.8,0.73,14.48,10.93,3.26,5.28,373.0,62.2,35.92,0.0,1.88,38.0,0.0,0.0,3791531.05,786812.17,3.26,5.28,373.0,62.2,35.92,0.0,1.88,38.0,0.0,0.0,3791531.05,786812.17,2358332.3131,4333080.619999999
2003,Textiles and Clothing,1158517.95,12758017.78,4.08,7.81,0.68,6.55,56.88,9.28,9.59,1433.0,87.72,4.47,1.05,6.77,32.3,0.0,48685.25,12709483.91,46519.92,9.28,9.59,1433.0,87.72,4.47,1.05,6.77,32.3,0.0,48685.25,12709483.91,46519.92,11148759.285852,11599499.83
2003,Transportation,2907434.91,2984647.3,10.25,1.83,1.96,23.28,3.99,2.29,2.86,186.0,49.46,50.54,0.0,0.0,25.0,0.0,0.0,2322467.02,659138.09,2.29,2.86,186.0,49.46,50.54,0.0,0.0,25.0,0.0,0.0,2322467.02,659138.09,1148692.188092,77212.38999999966
2003,Vegetable,3169452.55,490834.06,11.17,0.3,2.93,33.29,48.05,3.41,2.53,398.0,32.41,25.63,0.0,41.96,35.44,0.0,0.0,414764.81,68192.38,3.41,2.53,398.0,32.41,25.63,0.0,41.96,35.44,0.0,0.0,414764.81,68192.38,134425.27492099997,-2678618.4899999998
2003,Wood,1367388.95,3752980.3,4.82,2.3,1.75,7.33,12.72,0.74,1.74,426.0,57.75,40.38,0.0,1.88,18.0,0.0,0.0,3146990.63,607049.1,0.74,1.74,426.0,57.75,40.38,0.0,1.88,18.0,0.0,0.0,3146990.63,607049.1,1817387.088825,2385591.3499999996
2004,All Products,34427686.53,210500129.01,100.0,100.0,1.0,16.61,14.82,3.78,3.06,8944.0,55.15,36.44,2.1,6.31,350.0,0.0,1754592.45,107395271.37,100754608.24,3.78,3.06,8944.0,55.15,36.44,2.1,6.31,350.0,0.0,1754592.45,107395271.37,100754608.24,59228492.160555005,176072442.48
2004,Animal,409045.63,1363825.76,1.19,0.65,1.79,6.3,-21.78,1.55,0.15,111.0,24.32,66.67,0.9,8.11,109.56,0.0,2733.24,143599.59,1222569.33,1.55,0.15,111.0,24.32,66.67,0.9,8.11,109.56,0.0,2733.24,143599.59,1222569.33,34923.420288,954780.13
2004,Capital goods,14124420.79,76188061.93,41.03,36.19,0.94,16.51,15.47,1.47,0.54,1529.0,43.56,55.59,0.52,0.33,25.0,0.0,45905.73,21610230.46,54550413.06,1.47,0.54,1529.0,43.56,55.59,0.52,0.33,25.0,0.0,45905.73,21610230.46,54550413.06,9413416.388376001,62063641.14000001
2004,Chemicals,3041557.06,3947396.99,8.83,1.88,1.55,15.82,8.46,2.89,2.46,1511.0,68.96,30.11,0.0,0.93,13.48,0.0,0.0,2530147.1,1418257.6,2.89,2.46,1511.0,68.96,30.11,0.0,0.93,13.48,0.0,0.0,2530147.1,1418257.6,1744789.44016,905839.9300000002
2004,Consumer goods,2810204.88,114490617.59,8.16,54.39,0.9,15.41,10.93,4.85,4.82,3313.0,59.73,27.26,4.01,8.99,205.62,0.0,1231170.59,78104686.72,36408174.47,4.85,4.82,3313.0,59.73,27.26,4.01,8.99,205.62,0.0,1231170.59,78104686.72,36408174.47,46651929.377855994,111680412.71000001
2004,Food Products,417296.49,1150330.57,1.21,0.55,2.11,15.49,8.44,7.68,6.22,569.0,45.34,18.45,3.51,32.69,350.0,0.0,88801.79,892770.35,257790.31,7.68,6.22,569.0,45.34,18.45,3.51,32.69,350.0,0.0,88801.79,892770.35,257790.31,404782.07669,733034.0800000001
2004,Footwear,38685.64,14375442.14,0.11,6.83,1.41,11.72,2.24,8.71,12.55,168.0,65.48,20.24,3.57,10.71,57.48,0.0,126738.37,13562336.86,815755.91,8.71,12.55,168.0,65.48,20.24,3.57,10.71,57.48,0.0,126738.37,13562336.86,815755.91,8880618.175928,14336756.5
2004,Fuels,218126.4,1116821.97,0.63,0.53,0.08,28.14,15.95,1.12,0.39,43.0,6.98,51.16,32.56,9.3,16.49,0.0,259515.29,260078.56,859340.6,1.12,0.39,43.0,6.98,51.16,32.56,9.3,16.49,0.0,259515.29,260078.56,859340.6,18153.483488,898695.57
2004,Hides and Skins,632342.44,6442091.79,1.84,3.06,1.94,11.45,11.21,3.8,8.16,210.0,81.9,17.62,0.0,0.48,20.0,0.0,0.0,6426498.46,24565.26,3.8,8.16,210.0,81.9,17.62,0.0,0.48,20.0,0.0,0.0,6426498.46,24565.26,5263302.23874,5809749.35
2004,Intermediate goods,6760750.99,15019640.35,19.64,7.14,0.89,10.6,7.85,4.3,2.94,3427.0,60.23,34.93,1.23,3.62,196.16,0.0,260203.44,6726706.0,8222346.48,4.3,2.94,3427.0,60.23,34.93,1.23,3.62,196.16,0.0,260203.44,6726706.0,8222346.48,4051495.0237999996,8258889.359999999
2004,Mach and Elec,12139796.74,87134551.89,35.26,41.39,0.84,15.48,17.18,1.44,0.79,1361.0,44.53,55.11,0.29,0.07,15.0,0.0,7159.09,29821651.22,57304653.81,1.44,0.79,1361.0,44.53,55.11,0.29,0.07,15.0,0.0,7159.09,29821651.22,57304653.81,13279581.288266001,74994755.15
2004,Metals,2832717.02,11640069.56,8.23,5.53,0.66,11.03,8.33,1.9,2.27,852.0,45.19,49.41,3.76,1.64,15.0,0.0,579065.21,8054953.7,3586097.31,1.9,2.27,852.0,45.19,49.41,3.76,1.64,15.0,0.0,579065.21,8054953.7,3586097.31,3640033.57703,8807352.540000001
2004,Minerals,243395.01,479691.07,0.71,0.23,0.25,50.19,74.22,0.33,0.22,89.0,6.74,87.64,2.25,3.37,9.74,0.0,5913.59,99506.98,380943.4,0.33,0.22,89.0,6.74,87.64,2.25,3.37,9.74,0.0,5913.59,99506.98,380943.4,6706.770452,236296.06
2004,Miscellaneous,2266108.09,42413679.96,6.58,20.15,1.01,24.25,11.34,3.78,1.61,832.0,40.75,40.5,11.18,7.57,196.16,0.0,622449.75,12299457.41,30113570.2,3.78,1.61,832.0,40.75,40.5,11.18,7.57,196.16,0.0,622449.75,12299457.41,30113570.2,5012028.894575,40147571.870000005
2004,Plastic or Rubber,2014310.98,7232384.27,5.85,3.44,1.03,15.13,20.02,3.5,3.76,360.0,77.22,22.78,0.0,0.0,14.0,0.0,0.0,7047114.52,185971.28,3.5,3.76,360.0,77.22,22.78,0.0,0.0,14.0,0.0,0.0,7047114.52,185971.28,5441781.832343999,5218073.289999999
2004,Raw materials,8264002.82,2435810.06,24.0,1.16,1.43,30.74,25.15,1.75,0.77,559.0,23.26,51.52,0.89,24.33,350.0,0.0,217312.68,827104.02,1562215.11,1.75,0.77,559.0,23.26,51.52,0.89,24.33,350.0,0.0,217312.68,827104.02,1562215.11,192384.39505200004,-5828192.76
2004,Stone and Glass,347187.8,5330190.23,1.01,2.53,0.67,14.84,8.74,3.2,5.26,370.0,61.89,36.49,0.0,1.62,38.0,0.0,0.0,4501838.34,826949.37,3.2,5.26,370.0,61.89,36.49,0.0,1.62,38.0,0.0,0.0,4501838.34,826949.37,2786187.748626,4983002.430000001
2004,Textiles and Clothing,1930105.16,15889275.57,5.61,7.55,1.26,9.2,46.48,9.0,9.3,1436.0,81.89,12.74,1.11,4.25,32.0,0.0,62216.12,15711814.79,174188.77,9.0,9.3,1436.0,81.89,12.74,1.11,4.25,32.0,0.0,62216.12,15711814.79,174188.77,12866405.131530998,13959170.41
2004,Transportation,741988.14,4034311.74,2.16,1.92,2.04,5.46,6.05,2.51,2.45,189.0,51.85,48.15,0.0,0.0,25.0,0.0,0.0,3067992.04,971915.92,2.51,2.45,189.0,51.85,48.15,0.0,0.0,25.0,0.0,0.0,3067992.04,971915.92,1590753.8727399998,3292323.6
2004,Vegetable,3027124.94,626408.66,8.79,0.3,3.41,22.53,30.08,3.25,2.46,426.0,30.99,26.29,0.0,42.72,31.69,0.0,0.0,538847.22,92329.58,3.25,2.46,426.0,30.99,26.29,0.0,42.72,31.69,0.0,0.0,538847.22,92329.58,166988.753478,-2400716.28
2004,Wood,1670766.13,4958153.1,4.85,2.36,1.86,8.11,9.76,0.6,1.72,418.0,17.22,82.3,0.0,0.48,18.0,0.0,0.0,2436664.22,2522724.85,0.6,1.72,418.0,17.22,82.3,0.0,0.48,18.0,0.0,0.0,2436664.22,2522724.85,419593.578684,3287386.9699999997
2005,All Products,41190674.56,259836016.75,100.0,100.0,1.0,8.44,4.37,3.8,3.13,9152.0,55.06,36.25,2.14,6.55,350.0,0.0,2153028.58,135320765.6,121608252.21,3.8,3.13,9152.0,55.06,36.25,2.14,6.55,350.0,0.0,2153028.58,135320765.6,121608252.21,74507613.53935999,218645342.19
2005,Animal,671396.91,1518182.89,1.63,0.58,2.32,6.77,16.98,1.77,0.17,160.0,36.25,47.5,0.63,15.63,101.25,0.0,2660.51,173350.73,1344893.29,1.77,0.17,160.0,36.25,47.5,0.63,15.63,101.25,0.0,2660.51,173350.73,1344893.29,62839.639625,846785.9799999999
2005,Capital goods,15100033.36,95953395.71,36.66,36.93,0.96,7.65,4.66,1.47,0.52,1544.0,43.39,55.7,0.58,0.32,25.0,0.0,51548.06,26598006.76,69317557.24,1.47,0.52,1544.0,43.39,55.7,0.58,0.32,25.0,0.0,51548.06,26598006.76,69317557.24,11540875.133164002,80853362.35
2005,Chemicals,3329559.66,5038322.13,8.08,1.94,1.49,9.31,3.0,2.94,2.7,1514.0,69.82,29.46,0.0,0.73,6.5,0.0,0.0,3460817.28,1560868.59,2.94,2.7,1514.0,69.82,29.46,0.0,0.73,6.5,0.0,0.0,3460817.28,1560868.59,2416342.6248959997,1708762.4699999997
2005,Consumer goods,3553718.89,138554960.25,8.63,53.32,1.03,7.43,10.56,4.91,5.1,3380.0,59.64,26.75,4.11,9.5,350.0,0.0,1282279.16,97817412.92,40789808.2,4.91,5.1,3380.0,59.64,26.75,4.11,9.5,350.0,0.0,1282279.16,97817412.92,40789808.2,58338305.065488,135001241.36
2005,Food Products,304027.19,1422926.81,0.74,0.55,1.2,10.94,-19.59,8.47,5.88,586.0,44.88,18.26,3.58,33.28,350.0,0.0,86955.59,1087423.74,336154.22,8.47,5.88,586.0,44.88,18.26,3.58,33.28,350.0,0.0,86955.59,1087423.74,336154.22,488035.77451200003,1118899.62
2005,Footwear,48185.1,16034963.9,0.12,6.17,1.64,5.06,8.91,8.74,12.62,168.0,65.48,20.24,3.57,10.71,56.02,0.0,147282.61,15137670.45,893658.21,8.74,12.62,168.0,65.48,20.24,3.57,10.71,56.02,0.0,147282.61,15137670.45,893658.21,9912146.61066,15986778.8
2005,Fuels,133834.87,1088773.09,0.32,0.42,0.07,15.52,3.62,1.31,0.69,53.0,9.43,43.4,37.74,9.43,16.1,0.0,533008.39,534753.61,548595.36,1.31,0.69,53.0,9.43,43.4,37.74,9.43,16.1,0.0,533008.39,534753.61,548595.36,50427.265423,954938.2200000001
2005,Hides and Skins,732514.67,7010491.85,1.78,2.7,2.16,2.92,4.31,3.94,8.26,202.0,83.66,15.84,0.0,0.5,20.0,0.0,0.0,6987408.15,23619.3,3.94,8.26,202.0,83.66,15.84,0.0,0.5,20.0,0.0,0.0,6987408.15,23619.3,5845665.658290001,6277977.18
2005,Intermediate goods,8398922.5,19464599.2,20.39,7.49,0.96,6.03,5.49,4.3,2.23,3538.0,60.37,34.77,1.22,3.65,190.39,0.0,338084.98,9500294.58,9814602.06,4.3,2.23,3538.0,60.37,34.77,1.22,3.65,190.39,0.0,338084.98,9500294.58,9814602.06,5735327.8379460005,11065676.7
2005,Mach and Elec,13069156.99,109432216.01,31.73,42.12,0.84,7.66,3.39,1.44,0.8,1368.0,44.66,54.97,0.29,0.07,15.0,0.0,1882.99,37909222.3,71541056.69,1.44,0.8,1368.0,44.66,54.97,0.29,0.07,15.0,0.0,1882.99,37909222.3,71541056.69,16930258.679179996,96363059.02000001
2005,Metals,4543627.51,14947173.04,11.03,5.75,0.78,7.97,13.11,1.85,2.2,877.0,44.58,50.29,3.65,1.48,15.0,0.0,696693.83,10013347.12,4929636.2,1.85,2.2,877.0,44.58,50.29,3.65,1.48,15.0,0.0,696693.83,10013347.12,4929636.2,4463950.1460959995,10403545.53
2005,Minerals,537207.98,773433.34,1.3,0.3,0.31,21.6,31.17,0.35,0.18,94.0,7.45,86.17,2.13,4.26,8.3,0.0,3338.01,136546.59,636718.55,0.35,0.18,94.0,7.45,86.17,2.13,4.26,8.3,0.0,3338.01,136546.59,636718.55,10172.720954999999,236225.36
2005,Miscellaneous,2606443.96,48042870.61,6.33,18.49,0.98,11.07,5.53,3.58,1.29,837.0,40.5,40.74,11.23,7.53,190.39,0.0,601561.04,14020590.03,34022556.91,3.58,1.29,837.0,40.5,40.74,11.23,7.53,190.39,0.0,601561.04,14020590.03,34022556.91,5678338.96215,45436426.65
2005,Plastic or Rubber,2607863.87,9492864.36,6.33,3.65,1.13,8.9,9.7,3.5,3.79,362.0,77.35,22.65,0.0,0.0,14.0,0.0,0.0,9234608.78,263763.12,3.5,3.79,362.0,77.35,22.65,0.0,0.0,14.0,0.0,0.0,9234608.78,263763.12,7142969.891329999,6885000.489999999
2005,Raw materials,9603464.72,2969972.24,23.31,1.14,1.17,15.12,0.32,1.8,0.77,582.0,21.82,52.58,0.86,24.74,350.0,0.0,481116.38,1224797.17,1675157.46,1.8,0.77,582.0,21.82,52.58,0.86,24.74,350.0,0.0,481116.38,1224797.17,1675157.46,267250.742494,-6633492.48
2005,Stone and Glass,392553.13,6315641.36,0.95,2.43,0.7,7.75,5.88,3.36,5.25,364.0,63.46,34.62,0.0,1.92,38.0,0.0,0.0,5413238.65,903570.75,3.36,5.25,364.0,63.46,34.62,0.0,1.92,38.0,0.0,0.0,5413238.65,903570.75,3435241.2472900003,5923088.23
2005,Textiles and Clothing,2035919.79,23905720.39,4.94,9.2,1.22,0.95,-4.38,8.93,10.14,1503.0,80.71,13.57,1.06,4.66,32.0,0.0,79645.62,23662244.18,240346.97,8.93,10.14,1503.0,80.71,13.57,1.06,4.66,32.0,0.0,79645.62,23662244.18,240346.97,19097797.277677998,21869800.6
2005,Transportation,1050931.9,5096242.21,2.55,1.96,2.92,0.93,16.24,2.46,2.29,196.0,51.53,48.47,0.0,0.0,25.0,0.0,0.0,3984632.44,1110488.24,2.46,2.29,196.0,51.53,48.47,0.0,0.0,25.0,0.0,0.0,3984632.44,1110488.24,2053281.0963319999,4045310.31
2005,Vegetable,2577387.56,694111.42,6.26,0.27,3.24,-3.4,-9.3,3.01,2.41,433.0,30.48,27.02,0.0,42.49,29.8,0.0,0.0,587456.43,105362.87,3.01,2.41,433.0,30.48,27.02,0.0,42.49,29.8,0.0,0.0,587456.43,105362.87,179056.719864,-1883276.1400000001
2005,Wood,2025942.81,6129787.21,4.92,2.36,2.16,3.81,7.66,0.56,1.67,436.0,16.51,83.03,0.0,0.46,18.0,0.0,0.0,2977455.12,3153586.54,0.56,1.67,436.0,16.51,83.03,0.0,0.46,18.0,0.0,0.0,2977455.12,3153586.54,491577.8403120001,4103844.4
2006,All Products,55224097.11,305778876.1,100.0,100.0,1.0,9.51,10.31,3.74,3.07,9325.0,54.57,36.74,2.14,6.54,350.0,0.0,2285320.28,159534073.47,142747812.29,3.74,3.07,9325.0,54.57,36.74,2.14,6.54,350.0,0.0,2285320.28,159534073.47,142747812.29,87057743.89257899,250554778.99
2006,Animal,974691.83,1888493.72,1.76,0.62,2.63,4.64,12.26,1.74,0.2,156.0,28.21,57.69,0.64,13.46,96.91,0.0,3557.63,221944.97,1666548.76,1.74,0.2,156.0,28.21,57.69,0.64,13.46,96.91,0.0,3557.63,221944.97,1666548.76,62610.676037000005,913801.89
2006,Capital goods,25802869.79,114346267.5,46.72,37.4,1.02,10.27,14.2,1.45,0.53,1577.0,43.25,55.93,0.51,0.32,25.0,0.0,49321.99,32400697.2,81870359.07,1.45,0.53,1577.0,43.25,55.93,0.51,0.32,25.0,0.0,49321.99,32400697.2,81870359.07,14013301.538999999,88543397.71000001
2006,Chemicals,3818004.86,5739376.91,6.91,1.88,1.44,5.39,4.65,2.94,2.79,1553.0,69.41,29.75,0.0,0.84,6.5,0.0,0.0,4004624.74,1739670.41,2.94,2.79,1553.0,69.41,29.75,0.0,0.84,6.5,0.0,0.0,4004624.74,1739670.41,2779610.032034,1921372.0500000003
2006,Consumer goods,4428828.93,158660196.88,8.02,51.89,1.03,12.99,14.25,4.89,5.1,3379.0,59.51,26.9,4.26,9.32,350.0,0.0,1348983.2,113690385.58,45044278.65,4.89,5.1,3379.0,59.51,26.9,4.26,9.32,350.0,0.0,1348983.2,113690385.58,45044278.65,67657148.458658,154231367.95
2006,Food Products,393976.87,1860084.13,0.71,0.61,1.42,8.5,19.25,8.55,5.99,595.0,45.55,17.98,3.53,32.94,350.0,0.0,99998.45,1489360.48,370723.65,8.55,5.99,595.0,45.55,17.98,3.53,32.94,350.0,0.0,99998.45,1489360.48,370723.65,678403.69864,1466107.2599999998
2006,Footwear,66742.51,17444008.54,0.12,5.7,1.76,7.48,12.17,8.71,12.49,168.0,65.48,20.24,3.57,10.71,54.93,0.0,136596.68,16401837.24,1042171.3,8.71,12.49,168.0,65.48,20.24,3.57,10.71,54.93,0.0,136596.68,16401837.24,1042171.3,10739923.024752,17377266.029999997
2006,Fuels,205759.46,1263998.87,0.37,0.41,0.04,17.91,-5.84,1.4,0.93,47.0,10.64,38.3,42.55,8.51,15.55,0.0,601671.55,603093.7,660905.17,1.4,0.93,47.0,10.64,38.3,42.55,8.51,15.55,0.0,601671.55,603093.7,660905.17,64169.16968,1058239.4100000001
2006,Hides and Skins,935509.14,7560522.34,1.69,2.47,2.28,7.56,11.38,3.82,8.34,205.0,81.46,18.05,0.0,0.49,20.0,0.0,0.0,7541799.58,18722.76,3.82,8.34,205.0,81.46,18.05,0.0,0.49,20.0,0.0,0.0,7541799.58,18722.76,6143549.937868,6625013.2
2006,Intermediate goods,10827792.05,25659806.76,19.61,8.39,0.97,4.65,6.29,4.2,2.07,3642.0,59.75,35.48,1.21,3.57,162.63,0.0,376542.97,11825956.86,13726149.69,4.2,2.07,3642.0,59.75,35.48,1.21,3.57,162.63,0.0,376542.97,11825956.86,13726149.69,7066009.22385,14832014.71
2006,Mach and Elec,17882181.36,131206974.67,32.38,42.91,0.87,10.01,12.76,1.43,0.84,1399.0,44.46,55.18,0.29,0.07,15.0,0.0,1246.31,47126347.74,84080626.94,1.43,0.84,1399.0,44.46,55.18,0.29,0.07,15.0,0.0,1246.31,47126347.74,84080626.94,20952374.205204003,113324793.31
2006,Metals,6771223.19,20220015.29,12.26,6.61,0.77,2.78,2.85,1.79,1.98,920.0,43.26,51.74,3.48,1.52,15.0,0.0,738274.99,12319186.51,7900828.77,1.79,1.98,920.0,43.26,51.74,3.48,1.52,15.0,0.0,738274.99,12319186.51,7900828.77,5329280.084226,13448792.099999998
2006,Minerals,579195.85,1222468.38,1.05,0.4,0.25,10.5,-0.32,0.26,0.13,96.0,7.29,88.54,1.04,3.13,3.0,0.0,3663.81,153080.0,1069388.37,0.26,0.13,96.0,7.29,88.54,1.04,3.13,3.0,0.0,3663.81,153080.0,1069388.37,11159.532000000001,643272.5299999999
2006,Miscellaneous,3177541.16,52996785.8,5.75,17.33,0.95,8.05,6.8,3.5,1.29,837.0,40.38,40.98,11.11,7.53,162.63,0.0,616130.0,15705630.98,37291154.82,3.5,1.29,837.0,40.38,40.98,11.11,7.53,162.63,0.0,616130.0,15705630.98,37291154.82,6341933.789724001,49819244.64
2006,Plastic or Rubber,3160258.71,11002554.19,5.72,3.6,1.06,9.08,6.85,3.54,3.73,364.0,77.47,22.53,0.0,0.0,14.0,0.0,0.0,10588847.13,413707.06,3.54,3.73,364.0,77.47,22.53,0.0,0.0,14.0,0.0,0.0,10588847.13,413707.06,8203179.871611,7842295.4799999995
2006,Raw materials,13436260.34,3620215.89,24.33,1.18,0.98,12.46,3.95,1.71,0.78,612.0,20.42,52.78,0.65,26.14,350.0,0.0,510472.13,1423961.54,2081416.01,1.71,0.78,612.0,20.42,52.78,0.65,26.14,350.0,0.0,510472.13,1423961.54,2081416.01,290772.946468,-9816044.45
